Category,Institution,Type (HigherEducationBySector),County,zip code (HigherEducationBySector),Address (HigherEducationBySector),Latitude (HigherEducationBySector),Longitude (HigherEducationBySector),Sector and Type (HigherEducationBySector),City (HigherEducationInstitutions),Total price for in-district students living on campus  2024-25 (DRVCOST2024) (Cost),Total price for in-state students living on campus 2024-25 (DRVCOST2024) (Cost),Total price for in-district students living off campus (not with family)  2024-25 (DRVCOST2024) (Cost),Total price for in-state students living off campus (not with family)  2024-25 (DRVCOST2024) (Cost),Total price for in-district students living off campus (with family)  2024-25 (DRVCOST2024) (Cost),Total price for in-state students living off campus (with family)  2024-25 (DRVCOST2024) (Cost),State abbreviation (HD2024) (Cost),Distance to Philly (Latitude),Distance to Philly (Longitude),Distance to Pittsburgh (Latitude),Distance to Pittsburgh (Longitude),Distance to Allentown (Latitude),Distance to Allentown (Longitude),Distance to Reading (Latitude),Distance to Reading (Longitude),Distance to Erie (Latitude),Distance to Erie (Longitude),North,East,South,West,Central
State-Related Commonwealth University,Penn State Erie,Branch Campus,Erie,16563.0,"4701 College Drive, Erie, PA 16563",42.11916357,-79.98381962,State-Related Commonwealth University - Branch Campus,,,,,,,,,2.166563570000001,-4.819199620000006,1.6804635700000006,0.013380380000000969,1.5168635699999982,-4.512419620000003,1.7821635699999945,-4.06241962,-0.009836430000000007,0.10118037999998819,1,0,0,1,0
Community College,HACC,Main Campus Location,Dauphin,17110.0,"1 HACC Drive, Harrisburg, PA 17110",40.290787,-76.884836,Community College - Main Campus,,,,,,,,,0.3381870000000049,-1.7202160000000077,-0.14791299999999552,3.1123639999999995,-0.31151299999999793,-1.4134360000000044,-0.046213000000001614,-0.9634360000000015,-1.838212999999996,3.2001639999999867,0,1,0,0,1
Private College/University,Saint Joseph's University,Main Campus Location,Philadelphia,19131.0,"5600 City Avenue, Philadelphia, PA 19131",39.9965296,-75.2415117,Private College/University - Main Campus,,,,,,,,,0.043929600000005564,-0.07689170000000445,-0.44217039999999486,4.755688300000003,-0.6057703999999973,0.22988829999999894,-0.34047040000000095,0.6798883000000018,-2.1324703999999954,4.84348829999999,0,1,1,0,0
Community College,CCAC-Boyce,Off-Campus Operation,Allegheny,15146.0,"595 Beatty Road, Monroeville, PA 15146",40.4517436,-79.7556117,Community College - Off-Campus,,,,,,,,,0.4991436000000036,-4.590991700000004,0.013043600000003153,0.24158830000000364,-0.15055639999999926,-4.2842117,0.11474359999999706,-3.8342116999999973,-1.6772563999999974,0.32938829999999086,0,0,1,1,0
Rural Regional College,NPRC-Girard,Off-Campus Operation,Erie,16417.0,,,,Rural Regional College - Off-Campus,,,,,,,,,,,,,,,,,,,1,0,0,1,0
State-Related Commonwealth University,Penn State Hazleton,Branch Campus,Luzerne,18202.0,"76 University Dr, Hazleton, PA 18202",40.984762,-76.030509,State-Related Commonwealth University - Branch Campus,,,,,,,,,1.0321620000000067,-0.8658889999999957,0.5460620000000063,3.9666910000000115,0.38246200000000385,-0.5591089999999923,0.6477620000000002,-0.10910899999998946,-1.1442379999999943,4.054490999999999,1,1,0,0,0
Private College/University,Chatham University,Main Campus Location,Allegheny,15232.0,"107 Woodland Rd, Pittsburgh, PA 15232",40.4490574,-79.9243127,Private College/University - Main Campus,,,,,,,,,0.49645740000000416,-4.759692700000002,0.010357400000003736,0.07288730000000498,-0.15324259999999867,-4.452912699999999,0.11205739999999764,-4.002912699999996,-1.6799425999999968,0.1606872999999922,0,0,1,1,0
Private College/University,La Salle University,Main Campus Location,Philadelphia,19141.0,"1900 West Olney Avenue Philadelphia, PA 19141",40.039232,-75.153013,Private College/University - Main Campus,,,,,,,,,0.0866320000000016,0.011606999999997925,-0.3994679999999988,4.844187000000005,-0.5630680000000012,0.3183870000000013,-0.2977680000000049,0.7683870000000042,-2.0897679999999994,4.931986999999992,0,1,1,0,0
Community College,Westmoreland CC-Public Safety,Off-Campus Operation,Westmoreland,15479.0,"65 Public Safety Drive Smithton, PA 15479",40.18273506,-79.76632439,Community College - Off-Campus,,,,,,,,,0.23013506000000206,-4.601704389999995,-0.25596493999999836,0.23087561000001244,-0.4195649400000008,-4.294924389999991,-0.15426494000000446,-3.8449243899999885,-1.946264939999999,0.31867560999999966,0,0,1,1,0
Private College/University,String Theory School of Design,Main Campus Location,Philadelphia,19102.0,"1600 Vine St #8th, Philadelphia, PA 19102",39.9577831,-75.16675411,Private College/University - Main Campus,,,,,,,,,0.005183100000003549,-0.002134110000000078,-0.48091689999999687,4.830445890000007,-0.6445168999999993,0.3046458900000033,-0.37921690000000297,0.7546458900000061,-2.1712168999999975,4.918245889999994,0,1,1,0,0
Private College/University,Geneva College,Main Campus Location,Beaver,15010.0,"3200 College Ave, Beaver Falls, PA 15010",40.7710885,-80.3217135,Private College/University - Main Campus,,,,,,,,,0.8184885000000008,-5.157093500000002,0.3323885000000004,-0.3245134999999948,0.168788499999998,-4.850313499999999,0.4340884999999943,-4.400313499999996,-1.3579115000000002,-0.23671350000000757,0,0,0,1,0
Private College/University,Lancaster Bible College,Main Campus Location,Lancaster,17601.0,"901 Eden Rd, Lancaster, PA 17601",40.0736351,-76.2881605,Private College/University - Main Campus,,,,,,,,,0.12103510000000028,-1.1235405000000043,-0.36506490000000014,3.709039500000003,-0.5286649000000025,-0.8167605000000009,-0.26336490000000623,-0.36676049999999805,-2.0553649000000007,3.79683949999999,0,1,1,0,0
Community College,Westmoreland CC-Fayette Center,Off-Campus Operation,Fayette,15401.0,"140 N Beeson Ave, Uniontown, PA 15401",39.905593,-79.725478,Community College - Off-Campus,,,,,,,,,-0.04700699999999358,-4.560857999999996,-0.533106999999994,0.2717220000000111,-0.6967069999999964,-4.254077999999993,-0.4314070000000001,-3.80407799999999,-2.2234069999999946,0.35952199999999834,0,0,1,1,0
State-Related Commonwealth University,Penn State Beaver,Branch Campus,Beaver,15061.0,"100 University Drive, Monaca, PA 15061",40.676895,-80.292966,State-Related Commonwealth University - Branch Campus,,,,,,,,,0.724295000000005,-5.128346000000008,0.2381950000000046,-0.2957660000000004,0.07459500000000219,-4.821566000000004,0.3398949999999985,-4.371566000000001,-1.452104999999996,-0.2079660000000132,0,0,0,1,0
Community College,Bucks CC-Upper Bucks,Branch Campus,Bucks,18944.0,"1 Hillendale Road, Perkasie, PA 18944",40.381011,-75.2752751,Community College - Branch Campus,,,,,,,,,0.4284110000000041,-0.11065510000000245,-0.05768899999999633,4.721924900000005,-0.22128899999999874,0.19612490000000093,0.04401099999999758,0.6461249000000038,-1.747988999999997,4.809724899999992,0,1,1,0,0
Private College/University,Respect Graduate School,Main Campus Location,Lehigh,18017.0,"2200 Industrial Dr, Bethlehem, PA 18017",40.6461635,-75.4245992,Private College/University - Main Campus,,,,,,,,,0.6935635000000033,-0.25997920000000363,0.2074635000000029,4.572600800000004,0.0438635000000005,0.046800799999999754,0.3091634999999968,0.4968008000000026,-1.4828364999999977,4.660400799999991,0,1,0,0,1
Private College/University,Dickinson College,Main Campus Location,Cumberland,17013.0,"28 N College St, Carlisle, PA 17013",40.2025714,-77.1964803,Private College/University - Main Campus,,,,,,,,,0.24997139999999973,-2.0318603000000053,-0.2361286000000007,2.800719700000002,-0.3997286000000031,-1.725080300000002,-0.13442860000000678,-1.275080299999999,-1.9264286000000013,2.888519699999989,0,0,1,0,1
State-Related Commonwealth University,Penn State Schuylkill,Branch Campus,Schuylkill,17972.0,"200 University Dr, Schuylkill Haven, PA 17972",40.641957,-76.167358,State-Related Commonwealth University - Branch Campus,,,,,,,,,0.6893570000000011,-1.0027379999999937,0.2032570000000007,3.8298420000000135,0.03965699999999828,-0.6959579999999903,0.3049569999999946,-0.24595799999998746,-1.487043,3.9176420000000007,0,1,0,0,1
Rural Regional College,NPRC-Parkside,Off-Campus Operation,Crawford,16335.0,,,,Rural Regional College - Off-Campus,,,,,,,,,,,,,,,,,,,1,0,0,1,0
Community College,Luzerne CC-Watsontown,Off-Campus Operation,Northumberland,17777.0,"1100 Main Streeet, Watsontown, PA 17777",41.091295,-76.870345,Community College - Off-Campus,,,,,,,,,1.1386950000000056,-1.705725000000001,0.6525950000000051,3.126855000000006,0.48899500000000273,-1.3989449999999977,0.754294999999999,-0.9489449999999948,-1.0377049999999954,3.2146549999999934,0,1,0,0,1
Private College/University,Muhlenberg College,Main Campus Location,Lehigh,18104.0,"2400 W Chew St, Allentown, PA 18104",40.5967637,-75.5124062,Private College/University - Main Campus,,,,,,,,,0.6441637,-0.3477862000000016,0.15806369999999959,4.484793800000006,-0.005536300000002825,-0.041006199999998216,0.2597636999999935,0.4089938000000046,-1.532236300000001,4.572593799999993,0,1,0,0,1
Community College,Westmoreland CC-Indiana,Off-Campus Operation,Indiana,15701.0,"439 Hamill Rd, Indiana, PA 15701",40.641826,-79.1251819,Community College - Off-Campus,,,,,,,,,0.689226000000005,-3.960561900000002,0.20312600000000458,0.8720181000000053,0.03952600000000217,-3.6537818999999985,0.3048259999999985,-3.2037818999999956,-1.487173999999996,0.9598180999999926,0,0,0,1,1
Private College/University,Harrisburg University of Science and Technology,Main Campus Location,Dauphin,17101.0,"326 Market St, Harrisburg, PA 17101",40.2619389,-76.8803467,Private College/University - Main Campus,,,,,,,,,0.3093389000000002,-1.7157267000000047,-0.17676110000000023,3.1168533000000025,-0.34036110000000264,-1.4089467000000013,-0.07506110000000632,-0.9589466999999985,-1.8670611000000008,3.2046532999999897,0,1,0,0,1
Private College/University,Saint Vincent College,Main Campus Location,Westmoreland,15650.0,"300 Fraser Purchase Rd, Latrobe, PA 15650",40.290718,-79.401093,Private College/University - Main Campus,,,,,,,,,0.3381180000000015,-4.236473000000004,-0.14798199999999895,0.5961070000000035,-0.31158200000000136,-3.9296930000000003,-0.04628200000000504,-3.4796929999999975,-1.8382819999999995,0.6839069999999907,0,0,1,1,0
Private College/University,University of Scranton,Main Campus Location,Lackawanna,18510.0,"800 Linden St, Scranton, PA 18510",41.4064465,-75.6577497,Private College/University - Main Campus,,,,,,,,,1.4538465000000045,-0.49312969999999723,0.9677465000000041,4.33945030000001,0.8041465000000017,-0.18634969999999385,1.069446499999998,0.263650300000009,-0.7225534999999965,4.427250299999997,1,1,0,0,0
Private College/University,Lake Erie College of Osteopathic Medicine,Main Campus Location,Erie,16509.0,"1858 W Grandview Blvd, Erie, PA 16509",42.0806141,-80.1058359,Private College/University - Main Campus,,,,,,,,,2.1280141000000015,-4.941215900000003,1.641914100000001,-0.1086358999999959,1.4783140999999986,-4.6344359,1.743614099999995,-4.184435899999997,-0.04838589999999954,-0.020835900000008678,1,0,0,1,0
State-Related Commonwealth University,Penn State University Dickinson Law,Branch Campus,Cumberland,17013.0,"150 S College St, Carlisle, PA 17013",40.1993396,-77.196738,State-Related Commonwealth University - Branch Campus,,,,,,,,,0.24673960000000505,-2.032117999999997,-0.23936039999999537,2.80046200000001,-0.4029603999999978,-1.7253379999999936,-0.13766040000000146,-1.2753379999999908,-1.929660399999996,2.8882619999999974,0,0,1,0,1
Community College,Butler CC-Cranberry,Off-Campus Operation,Butler,16006.0,"250 Executive Drive, Cranberry Township, PA 16006",40.690111,-80.1105578,Community College - Off-Campus,,,,,,,,,0.7375110000000049,-4.945937799999996,0.2514110000000045,-0.11335779999998863,0.08781100000000208,-4.6391577999999924,0.3531109999999984,-4.18915779999999,-1.438888999999996,-0.025557800000001407,0,0,0,1,1
Community College,Nothampton Community College,Main Campus Location,Northampton,18020.0,"3835 Green Pond Road, Bethlehem, PA 18020",40.6747335,-75.3264767,Community College - Main Campus,,,,,,,,,0.7221335000000053,-0.1618567000000013,0.2360335000000049,4.670723300000006,0.07243350000000248,0.1449233000000021,0.3377334999999988,0.5949233000000049,-1.4542664999999957,4.758523299999993,0,1,0,0,0
Community College,Community College of Allegheny County,Main Campus Location,Allegheny,15212.0,"808 Ridge Avenue, Pittsburgh, PA 15212",40.4506655,-80.0139101,Community College - Main Campus,,,,,,,,,0.4980655000000027,-4.849290100000005,0.011965500000002294,-0.016710099999997396,-0.15163450000000012,-4.542510100000001,0.1136654999999962,-4.092510099999998,-1.6783344999999983,0.07108989999998983,0,0,1,1,0
Rural Regional College,NPRC-ETC Erie,Off-Campus Operation,Erie,16506.0,,,,Rural Regional College - Off-Campus,,,,,,,,,,,,,,,,,,,1,0,0,1,0
Community College,HACC-Lancaster,Branch Campus,Lancaster,17602.0,"1641 Old Philadelphia Pike, Lancaster, PA 17602",40.04066649,-76.26835395,Community College - Branch Campus,,,,,,,,,0.08806649000000277,-1.1037339500000058,-0.39803350999999765,3.7288460500000014,-0.5616335100000001,-0.7969539500000025,-0.29633351000000374,-0.3469539499999996,-2.0883335099999982,3.8166460499999886,0,1,1,0,0
Rural Regional College,Northern Pennsylvania Regional College,Main Campus Location,Warren,16365.0,"300 2nd Avenue, Warren, PA 16365",41.845135,-79.146255,Rural Regional College - Main Campus,,,,,,,,,1.8925350000000023,-3.981634999999997,1.4064350000000019,0.85094500000001,1.2428349999999995,-3.6748549999999938,1.5081349999999958,-3.224854999999991,-0.2838649999999987,0.9387449999999973,1,0,0,1,0
Community College,Luzerne CC-Hazleton,Off-Campus Operation,Luzerne,18201.0,"100 West Broad Street, Hazleton, PA 18201",40.954434,-75.975885,Community College - Off-Campus,,,,,,,,,1.0018340000000023,-0.8112650000000059,0.5157340000000019,4.021315000000001,0.3521339999999995,-0.5044850000000025,0.6174339999999958,-0.05448499999999967,-1.1745659999999987,4.1091149999999885,1,1,0,0,0
Private College/University,Alvernia University,Main Campus Location,Berks,19607.0,"400 St Bernardine St, Reading, PA 19607",40.30983722,-75.93588418,Private College/University - Main Campus,,,,,,,,,0.3572372200000018,-0.7712641800000029,-0.12886277999999862,4.061315820000004,-0.29246278000000103,-0.46448417999999947,-0.027162780000004716,-0.014484179999996627,-1.8191627799999992,4.149115819999992,0,1,1,0,0
Private College/University,Thomas Jefferson University,Main Campus Location,Philadelphia,19144.0,"4201 Henry Ave, Philadelphia, PA 19144",40.0200574,-75.1928891,Private College/University - Main Campus,,,,,,,,,0.06745740000000211,-0.028269100000002823,-0.4186425999999983,4.804310900000004,-0.5822426000000007,0.27851090000000056,-0.3169426000000044,0.7285109000000034,-2.108942599999999,4.892110899999992,0,1,1,0,0
State-Related Commonwealth University,Penn State Lehigh Valley,Branch Campus,Lehigh,18034.0,"2809 Saucon Valley Rd, Center Valley, PA 18034",40.5590921,-75.4026812,State-Related Commonwealth University - Branch Campus,,,,,,,,,0.6064921000000041,-0.2380612000000042,0.12039210000000367,4.594518800000003,-0.043207899999998745,0.06871879999999919,0.22209209999999757,0.518718800000002,-1.569907899999997,4.68231879999999,0,1,0,0,1
Private College/University,Central Penn College,Main Campus Location,Cumberland,17093.0,"600 Valley Rd, Summerdale, PA 17093",40.306468,-76.930026,Private College/University - Main Campus,,,,,,,,,0.3538680000000056,-1.7654059999999987,-0.1322319999999948,3.0671740000000085,-0.2958319999999972,-1.4586259999999953,-0.030532000000000892,-1.0086259999999925,-1.8225319999999954,3.1549739999999957,0,0,1,0,1
Private College/University,Chestnut Hill College,Main Campus Location,Philadelphia,19118.0,"9601 Germantown Ave #20, Philadelphia, PA 19118",40.08733503,-75.22783274,Private College/University - Main Campus,,,,,,,,,0.13473503000000164,-0.06321273999999732,-0.3513649699999988,4.76936726000001,-0.5149649700000012,0.24356726000000606,-0.24966497000000487,0.6935672600000089,-2.0416649699999994,4.857167259999997,0,1,1,0,0
Private College/University,Peirce College,Main Campus Location,Philadelphia,19103.0,"1608 Walnut St Suite 1900, Philadelphia, PA 19103",39.949696,-75.1677965,Private College/University - Main Campus,,,,,,,,,-0.0029039999999938004,-0.0031764999999950305,-0.4890039999999942,4.829403500000012,-0.6526039999999966,0.30360350000000835,-0.3873040000000003,0.7536035000000112,-2.179303999999995,4.917203499999999,0,1,1,0,0
Community College,Delaware CC- Brandywine,Off-Campus Operation,Chester,19335.0,"443-455 Boot Road, Downingtown, PA 19335",40.0058879,-75.6818551,Community College - Off-Campus,,,,,,,,,0.05328790000000083,-0.5172351000000077,-0.4328120999999996,4.3153448999999995,-0.596412100000002,-0.21045510000000434,-0.3311121000000057,0.2395448999999985,-2.1231121,4.403144899999987,0,1,1,0,0
State-Related Commonwealth University,Penn State Fayette,Branch Campus,Fayette,15456.0,"2201 University Dr, Lemont Furnace, PA 15456",39.94608994,-79.66074243,State-Related Commonwealth University - Branch Campus,,,,,,,,,-0.0065100599999965425,-4.49612243,-0.49261005999999696,0.3364575700000074,-0.6562100599999994,-4.189342429999996,-0.39091006000000306,-3.7393424299999936,-2.1829100599999975,0.42425756999999464,0,0,1,1,0
Private College/University,Geisinger Commonwealth School of Medicine,Main Campus Location,Lackawanna,18509.0,"521 Pine St, Scranton, PA 18509",41.4137892,-75.6568546,Private College/University - Main Campus,,,,,,,,,1.4611891999999997,-0.4922346000000033,0.9750891999999993,4.340345400000004,0.8114891999999969,-0.18545459999999991,1.0767891999999932,0.26454540000000293,-0.7152108000000013,4.428145399999991,1,1,0,0,0
Private College/University,Cairn University,Main Campus Location,Bucks,19047.0,"200 Manor Ave, Langhorne, PA 19047",40.163307,-74.909338,Private College/University - Main Campus,,,,,,,,,0.21070700000000642,0.255281999999994,-0.275392999999994,5.087862000000001,-0.4389929999999964,0.5620619999999974,-0.1736930000000001,1.0120620000000002,-1.9656929999999946,5.175661999999988,0,1,1,0,0
State-Related Commonwealth University,Penn College of Technology,Main Campus Location,Lycoming,17701.0,"1 College Ave, Williamsport, PA 17701",41.233747,-77.022628,State-Related Commonwealth University - Main Campus,,,,,,,,,1.2811470000000043,-1.858007999999998,0.7950470000000038,2.974572000000009,0.6314470000000014,-1.5512279999999947,0.8967469999999977,-1.1012279999999919,-0.8952529999999967,3.0623719999999963,1,1,0,0,1
State-Related Commonwealth University,Penn State York,Branch Campus,York,17403.0,"1031 Edgecomb Ave, York, PA 17403",39.9519705,-76.7037591,State-Related Commonwealth University - Branch Campus,,,,,,,,,-0.0006294999999951756,-1.5391390999999999,-0.4867294999999956,3.2934409000000073,-0.650329499999998,-1.2323590999999965,-0.3850295000000017,-0.7823590999999936,-2.177029499999996,3.3812408999999946,0,1,1,0,0
Private College/University,Saint Francis University,Main Campus Location,Cambria,15940.0,"132 Franciscan Way, Loretto, PA 15940",40.503084,-78.637101,Private College/University - Main Campus,,,,,,,,,0.5504840000000044,-3.472481000000002,0.064384000000004,1.3600990000000053,-0.09921599999999842,-3.1657009999999985,0.1660839999999979,-2.7157009999999957,-1.6259159999999966,1.4478989999999925,0,0,1,1,1
Community College,CCAC-Braddock Hills,Off-Campus Operation,Allegheny,15221.0,"250 Yost Boulevard, Braddock Hills, PA 15221",40.4141303,-79.850482,Community College - Off-Campus,,,,,,,,,0.4615302999999997,-4.685862,-0.024569700000000694,0.146718000000007,-0.1881697000000031,-4.379081999999997,0.07713029999999321,-3.929081999999994,-1.7148697000000013,0.23451799999999423,0,0,1,1,0
Private College/University,Curtis Institute of Music,Main Campus Location,Philadelphia,19103.0,"1726 Locust St, Philadelphia, PA 19103",39.9488069,-75.1706054,Private College/University - Main Campus,,,,,,,,,-0.003793099999995775,-0.005985400000000141,-0.4898930999999962,4.826594600000007,-0.6534930999999986,0.30079460000000324,-0.3881931000000023,0.7507946000000061,-2.1801930999999968,4.914394599999994,0,1,1,0,0
